ilan_ilce,ilan_fiyat,net_metrekare,oda_sayısı,bulunduğu_kat,ısıtma_tipi,krediye_uygunluk,banyo_sayısı,tipi,brüt_metrekare,binanın_yaşı,binanın_kat_sayısı,site_içerisinde
7,16905960,330,6,2,0,0,2,5,360,3,3,0
7,9193600,160,5,14,3,0,1,1,208,7,10,0
7,5525000,95,1,7,3,0,1,1,125,8,11,0
7,5967000,110,3,13,3,1,1,1,135,4,5,0
7,4479820,80,1,18,3,1,0,1,95,8,9,0
7,6188000,110,3,15,3,1,1,1,140,8,12,0
7,35153500,400,9,2,0,1,4,5,500,7,2,1
7,9431200,150,3,9,0,0,1,1,200,3,6,0
7,2237550,90,3,18,0,0,0,1,105,0,4,1
7,1829760,68,1,2,0,0,0,1,80,0,3,1
7,2058480,80,1,2,0,0,0,1,90,8,3,1
7,2973360,105,3,11,0,0,0,1,130,0,6,1
7,4345680,160,6,21,0,0,1,1,190,7,4,1
7,3835800,170,6,9,0,0,1,1,180,0,3,1
7,2172840,90,1,18,0,0,0,1,95,1,3,1
7,6019360,160,3,13,3,0,1,1,170,7,10,0
7,1875504,70,1,2,1,1,0,1,82,8,4,1
7,12038720,280,10,12,0,0,1,1,340,2,4,0
7,1944120,70,1,13,0,0,0,1,85,0,5,0
7,2344100,95,3,18,0,0,1,1,110,0,2,1
7,6373440,160,3,11,4,0,0,1,180,2,8,0
7,2058480,85,1,17,0,0,0,1,90,0,2,1
7,2973360,120,3,2,0,0,0,1,130,7,3,1
7,9193600,180,5,2,3,1,1,1,208,8,9,0
7,3757000,70,1,9,3,1,0,1,85,0,3,0
7,3894880,90,1,6,0,0,0,1,110,0,5,1
7,6901710,120,3,3,3,0,2,1,145,8,11,0
7,3835800,150,4,21,0,0,1,1,180,0,3,1
7,2744640,110,3,6,0,0,0,1,120,7,4,1
7,2515920,100,1,2,0,0,0,1,110,8,4,1
7,1966992,80,1,17,0,0,0,1,86,6,3,1
7,2058480,85,1,2,0,0,1,1,90,7,3,1
7,37879400,744,7,2,3,0,1,1,857,0,7,0
7,11978200,194,5,17,3,0,1,1,271,0,7,0
7,4921712,115,1,7,3,0,1,1,139,6,12,0
7,5983952,140,3,4,3,0,1,1,169,6,12,0
7,4479820,85,1,13,0,0,1,1,95,2,8,0
7,3009680,78,0,12,3,0,0,1,85,0,10,1
7,3540800,90,1,2,0,0,0,1,100,6,5,1
7,5311200,130,3,12,0,0,1,1,150,3,4,0
7,16410288,308,7,6,3,0,2,1,348,8,6,0
7,2131000,88,1,9,0,0,0,1,100,0,2,1
7,1944120,70,1,2,0,0,0,1,85,8,1,1
7,2218584,90,1,6,0,0,0,1,97,0,5,0
7,2218584,90,1,11,0,0,0,1,97,0,5,0
7,1944120,75,1,18,0,0,0,1,85,7,2,1
7,2515920,100,1,2,0,0,1,1,110,6,2,1
7,2287200,90,1,6,0,0,1,1,100,8,3,1
7,2058480,72,1,9,0,0,0,1,90,0,5,0
7,4155450,165,8,9,1,0,0,1,195,0,2,1
7,8353800,160,5,4,3,0,1,1,189,7,11,1
7,9635600,205,5,4,3,0,1,1,218,8,11,1
7,2165800,45,0,9,3,0,0,1,49,8,2,1
7,3049800,65,1,18,3,0,0,1,69,8,7,1
9,3636165,130,3,13,0,0,1,1,145,4,9,1
9,3262550,105,1,9,0,0,0,1,115,0,3,1
9,7164750,220,7,11,0,0,3,1,250,8,3,0
9,4681050,150,5,18,0,0,1,1,165,0,3,1
9,2458815,95,1,2,0,0,1,1,115,7,4,1
9,2245005,100,1,2,0,0,1,1,105,7,3,1
9,2351910,100,1,2,0,0,1,1,110,7,3,1
9,2351910,105,1,2,0,0,1,1,110,7,3,1
9,2351910,100,1,2,0,0,1,1,110,7,3,1
9,2993340,125,3,6,0,0,1,1,140,7,3,1
9,2351910,105,1,2,0,0,0,1,110,7,3,1
9,2779530,120,3,9,0,0,1,1,130,7,3,1
9,1493460,80,1,9,0,0,1,1,90,0,11,1
9,4539200,140,3,11,0,0,1,1,160,7,3,1
9,3829950,125,3,15,0,0,1,4,135,0,10,0
9,3009240,105,1,11,0,0,1,4,120,0,10,0
9,3582375,115,1,1,0,0,1,1,125,0,3,1
9,3262550,105,1,2,0,0,1,1,115,0,3,1
9,2865900,90,1,2,0,0,0,1,100,0,2,1
9,3971800,125,3,6,0,0,1,1,140,0,2,1
9,4012260,130,3,6,0,0,1,1,140,0,3,1
9,35323600,420,6,2,5,0,3,5,650,0,2,1
9,3761550,130,3,6,0,0,0,1,150,5,10,1
9,3582375,118,1,6,0,0,0,1,125,0,4,1
9,4539200,138,3,2,0,0,1,1,160,0,3,0
9,4137705,135,3,9,0,0,1,1,165,2,9,0
9,23555000,420,6,2,0,0,5,5,500,0,3,1
9,1496670,55,0,0,0,1,0,1,70,7,5,1
9,3295785,105,1,2,0,0,0,1,115,0,2,1
9,2394705,80,1,18,0,0,0,1,85,8,3,1
9,3295785,105,1,2,0,0,0,1,115,0,2,1
9,2394705,80,1,18,0,0,0,1,85,8,3,1
9,4539200,140,3,9,0,0,1,1,160,0,3,1
9,5106750,135,3,13,5,0,1,1,150,5,7,0
9,3725670,120,3,6,0,0,1,1,130,0,5,1
9,4298850,135,3,6,0,0,0,1,150,0,4,1
9,2993340,120,3,6,0,0,1,1,140,0,4,1
9,2579310,80,0,18,0,0,0,1,90,0,4,1
9,2865900,90,1,2,0,0,0,1,100,0,4,1
9,4028540,100,1,17,0,1,1,1,142,8,6,0
9,1957530,58,0,12,0,1,0,1,69,8,6,0
9,4255625,95,1,6,0,0,1,1,125,0,4,0
9,3009240,100,1,12,0,0,0,1,120,0,9,1
9,3120700,95,1,12,0,0,1,1,110,1,6,0
9,4137705,135,3,3,0,0,0,1,165,2,10,0
9,5071140,170,4,11,0,0,1,1,180,6,3,1
9,4137705,135,3,4,0,0,0,1,165,2,10,0
9,1576430,80,0,18,0,0,0,1,95,7,4,1
9,1991280,110,0,18,0,0,0,1,120,7,4,1
9,1991280,110,1,18,0,0,0,1,120,7,4,1
9,2579310,80,0,18,0,0,0,1,90,6,3,0
9,5248450,160,3,14,0,0,1,1,185,2,10,0
9,3239895,100,1,6,0,0,0,1,115,8,4,0
9,3688100,120,1,13,0,0,0,1,130,2,10,0
9,20574750,220,5,2,5,0,1,5,350,0,1,1
9,5106750,135,3,2,0,0,1,1,150,0,3,1
9,4936525,135,3,6,0,0,0,1,145,0,4,1
9,2993340,120,1,6,0,0,1,1,140,0,4,1
9,1571830,110,1,6,0,0,0,1,130,0,5,1
9,13520550,200,4,2,0,0,1,5,230,5,2,1
9,1330010,100,1,2,0,0,1,1,110,8,4,1
9,6878160,220,6,11,0,1,1,1,240,7,3,1
9,3134625,110,1,6,0,0,1,1,125,7,3,1
9,4012320,145,3,4,3,0,1,1,160,8,10,0
9,3439080,110,1,2,0,0,1,1,120,6,4,1
9,5617425,145,3,9,0,0,1,1,165,0,3,1
9,4728735,145,3,6,0,0,1,1,165,0,3,1
9,4255500,140,3,9,0,0,1,4,150,7,7,0
9,2672625,105,1,2,0,0,0,1,125,0,3,1
9,3582375,110,1,9,0,0,0,1,125,0,5,1
9,2535570,80,1,17,0,0,0,1,90,5,4,0
9,1817385,70,0,6,0,0,0,1,85,0,5,1
9,4872030,140,5,9,0,0,2,1,170,0,3,1
9,3439080,110,1,11,0,0,1,1,120,0,3,1
9,4012320,140,3,12,0,0,1,1,160,8,10,1
9,4539200,140,3,2,0,0,1,1,160,0,4,1
9,1571830,110,1,9,0,1,0,1,130,0,5,1
9,9645800,280,7,4,3,0,1,4,340,2,10,0
9,3688100,120,3,12,0,0,0,1,130,3,6,0
9,3659730,102,1,14,0,0,1,1,129,8,10,0
9,2958165,80,1,9,0,0,0,1,105,8,4,0
9,1389765,50,0,12,3,0,0,1,65,8,8,0
9,3152490,90,1,6,0,1,0,1,110,8,2,1
9,1862835,60,1,2,0,0,0,1,65,0,3,1
9,2565720,115,1,6,0,0,0,1,120,0,4,1
9,1327520,70,0,9,0,0,0,1,80,0,4,1
9,1330010,100,1,2,0,0,0,1,110,0,4,1
9,35323600,420,6,2,5,0,3,5,650,0,2,1
9,3404400,110,1,2,0,0,1,1,120,0,2,1
9,4255625,115,1,6,0,0,1,1,125,0,2,1
12,5135100,140,3,2,0,0,0,1,150,2,3,1
12,6335200,180,6,11,0,0,1,1,200,8,3,1
12,4996410,130,3,11,0,0,1,1,145,2,3,1
12,4866660,160,6,9,0,0,1,1,180,2,2,0
12,2929410,90,1,6,0,0,0,1,110,4,3,1
12,111566000,550,7,2,0,0,2,5,2000,7,1,0
12,7960950,220,6,11,0,0,1,1,270,8,3,1
12,17846000,400,12,2,0,0,5,5,500,0,3,1
12,2933605,80,1,9,0,0,0,1,85,6,3,0
12,2609530,100,3,18,0,0,0,1,110,0,4,1
12,2135070,80,1,18,0,0,0,1,90,0,4,1
12,4589640,95,3,17,0,0,0,1,110,5,2,0
12,23040160,320,10,2,0,0,2,5,440,3,3,0
12,3146400,100,3,6,0,0,1,1,120,1,3,1
12,17190927,307,7,2,5,1,4,5,459,0,1,0
12,15093559,273,7,2,5,1,4,5,403,0,1,0
12,2948500,85,1,9,0,0,0,1,100,5,2,1
12,5086521,180,3,9,3,0,1,1,191,0,9,1
12,14518932,326,8,2,5,0,3,5,426,0,2,1
12,12817210,185,3,2,0,0,1,5,230,2,1,0
12,3106170,85,1,18,0,0,0,1,90,8,3,0
12,1801320,75,1,18,0,0,0,6,85,5,3,0
12,18781880,500,11,2,0,1,1,2,520,2,2,1
12,4518888,120,1,14,5,0,1,1,132,8,10,0
12,3582173,99,4,12,0,0,2,1,151,0,4,1
12,12641200,190,5,2,0,0,3,5,260,0,1,1
12,4831820,99,3,11,0,0,1,1,140,0,4,0
12,5897000,190,4,12,0,1,1,1,200,0,4,1
12,2728145,110,1,18,0,0,1,1,115,2,2,0
12,2130480,65,1,2,0,0,0,1,80,5,3,0
12,2728145,110,1,18,0,0,1,1,115,2,2,0
12,17228380,320,7,2,5,1,5,2,460,0,1,1
12,8923000,220,8,2,0,1,2,5,250,5,2,0
12,12324240,330,8,12,0,1,3,1,360,7,5,0
12,7592860,200,8,9,0,0,2,1,220,0,3,1
12,4831820,110,1,9,0,0,1,1,140,7,3,1
12,2097600,75,1,18,0,0,0,1,80,8,2,1
12,2130480,65,1,2,0,0,0,1,80,5,3,0
12,4304020,125,3,18,0,0,1,1,140,5,6,0
12,2298145,80,1,18,0,0,0,1,85,5,3,0
12,2692460,68,0,9,0,0,0,4,85,8,6,0
12,4279250,100,3,6,0,0,1,1,125,5,6,1
12,12837750,350,11,12,0,0,2,1,375,8,4,0
12,2753100,90,1,6,0,0,1,1,105,0,2,1
12,4831820,130,3,11,0,0,1,1,140,0,4,0
12,6902600,180,5,6,0,0,1,1,200,1,5,0
12,9601148,268,12,2,0,0,3,0,269,3,3,1
12,5176950,125,3,2,0,0,1,1,150,6,3,1
12,3614436,105,3,6,0,0,1,1,126,2,9,0
12,12641200,190,5,2,0,0,3,5,260,0,1,1
12,4317600,155,3,2,0,1,0,1,200,5,3,0
12,9502800,280,8,15,0,0,2,1,300,5,7,0
12,7570360,220,6,9,0,0,1,1,280,8,2,1
12,6212340,170,4,11,0,0,2,1,180,7,3,1
12,3796430,100,3,17,0,0,1,1,110,7,3,1
12,2933605,80,1,17,0,0,0,1,85,7,3,1
12,2506225,80,1,18,0,0,0,1,85,5,2,1
12,2130480,70,1,18,0,0,0,1,80,5,4,0
12,2653650,85,1,6,0,0,0,1,90,5,3,0
12,2130480,70,1,18,0,0,0,1,80,5,4,0
12,1997325,60,0,9,0,0,0,1,75,5,4,0
12,4192300,69,0,2,4,0,6,0,70,5,1,1
12,2397954,67,0,9,0,0,0,1,78,8,4,0
12,5695305,150,3,3,0,0,0,1,165,3,10,0
12,20893024,350,3,19,0,0,1,6,424,3,1,1
12,3451300,80,1,2,0,1,0,1,100,1,4,1
12,4308720,115,3,11,0,0,1,1,120,5,4,1
12,3451700,66,1,9,0,0,1,4,100,0,12,0
12,2130480,75,1,9,0,0,0,1,80,5,3,0
12,8908460,185,4,9,0,0,2,1,220,8,2,1
12,2909890,70,0,11,3,1,0,1,85,8,6,0
12,6162120,155,3,6,0,0,1,1,180,8,4,1
12,5168700,125,3,9,5,0,1,1,150,7,5,1
12,4659255,130,6,20,0,0,1,1,135,0,5,1
12,6073950,115,3,17,4,0,1,1,150,7,3,1
12,2562084,80,1,18,0,0,1,1,108,0,4,1
12,2534080,70,0,18,0,0,0,1,80,2,3,0
12,4720320,55,0,8,3,0,0,4,88,0,12,0
12,4831820,110,3,2,0,1,1,1,140,1,5,0
12,43964136,850,12,2,5,0,5,5,1124,8,2,0
12,2537100,85,1,9,0,0,0,1,100,5,2,1
12,3765740,90,1,18,0,0,0,1,110,2,4,0
12,157989000,250,11,2,0,0,2,5,3000,5,2,1
12,3166296,78,1,6,0,0,1,1,94,0,3,1
12,95958290,504,9,2,5,0,4,5,857,0,1,1
12,2021810,75,1,17,0,0,0,1,85,5,2,0
12,3949660,105,1,18,0,0,0,1,110,3,2,0
12,8216160,200,3,11,0,0,2,1,240,8,7,0
12,4751400,140,3,2,0,0,1,1,150,0,3,0
12,5543300,150,5,16,0,0,1,1,175,2,8,0
33,3538700,90,1,6,0,0,1,1,100,0,4,1
33,6415200,152,3,9,0,0,1,1,180,2,6,1
33,3007895,70,1,18,0,0,0,1,85,2,4,1
33,36433280,280,7,2,0,0,2,5,320,3,1,0
33,9343620,210,7,20,0,0,1,1,270,8,2,1
33,7613320,180,6,12,0,0,1,1,220,0,4,1
33,251602400,2790,8,2,0,0,1,5,2800,8,2,1
33,3050190,80,1,2,0,0,0,1,90,0,4,1
33,5655900,140,5,12,0,0,1,1,170,0,4,1
33,2952410,85,1,6,0,0,0,1,95,0,4,1
33,2851200,75,1,18,0,0,0,1,80,5,4,0
33,63846,1,0,12,1,1,6,1,2,7,8,0
33,4600310,120,2,11,0,0,1,1,130,0,3,1
33,2595450,60,1,17,0,0,0,1,75,2,3,1
33,2918700,80,1,6,0,0,0,1,90,4,4,1
33,2595450,70,1,18,0,0,0,1,75,0,2,1
33,8539050,65,0,2,4,1,0,2,75,5,0,1
33,2330850,60,0,18,0,0,0,1,75,2,3,1
33,4401180,125,3,4,0,0,0,1,140,0,11,1
33,2477090,60,0,17,0,0,0,1,70,8,4,1
33,2202915,55,0,0,0,0,0,1,65,3,4,1
33,5655900,130,6,11,0,0,2,1,170,8,3,1
33,3073080,110,3,18,0,0,0,1,120,0,6,1
33,3538700,80,3,17,0,0,0,1,100,1,4,1
33,4276800,105,3,6,0,0,1,1,120,8,4,1
33,2830960,67,1,17,0,0,0,1,80,8,4,1
33,19768760,215,8,2,0,0,1,5,220,0,2,1
33,155000050,750,9,2,0,1,5,5,850,0,1,1
33,6379250,135,3,11,3,0,1,1,170,1,4,0
33,6058800,140,3,15,0,0,1,1,170,5,7,0
33,3806660,95,1,18,0,0,0,1,110,7,3,1
33,4715550,115,3,12,0,0,0,1,150,8,7,0
33,13133750,300,7,12,3,0,1,1,350,0,4,0
33,8030350,155,5,9,3,0,1,1,214,0,4,0
33,2551700,53,0,11,3,0,0,1,68,0,4,0
33,3975720,100,3,18,0,0,0,1,120,7,4,1
33,3207600,75,1,6,5,0,0,1,90,0,2,1
33,31450300,250,10,2,0,0,2,5,350,8,2,0
33,4671810,100,3,2,0,0,0,1,135,8,2,1
33,2830960,70,1,18,0,0,0,1,80,8,4,1
33,7613320,200,6,12,0,0,2,1,220,0,4,1
33,4325750,120,3,6,0,0,1,1,125,0,4,1
33,3801240,100,1,6,0,0,1,1,120,0,4,1
33,15979530,150,5,2,5,1,3,5,210,0,1,1
33,1864680,55,0,17,0,0,0,1,60,8,3,1
33,7613320,190,8,6,0,0,1,1,220,0,1,1
33,2551700,50,0,6,3,0,0,1,68,6,3,1
33,6817382,150,3,2,3,0,1,1,197,2,3,0
33,5308050,140,8,12,0,1,1,1,150,2,4,1
33,2994300,85,1,2,0,0,0,1,90,8,3,1
33,5068320,140,4,11,0,0,1,1,160,8,3,1
33,3327000,86,3,18,0,0,1,1,100,0,3,1
33,3920400,100,1,9,0,0,0,1,110,2,4,1
33,10381800,260,5,12,5,0,3,1,300,0,4,1
33,5655900,160,4,13,0,0,1,1,170,0,5,1
33,3107800,80,3,6,0,0,1,1,100,2,3,1
33,3260460,88,1,9,0,0,1,1,98,0,4,1
33,2561790,67,1,18,0,0,0,1,77,0,4,1
33,3029400,75,1,18,0,0,0,1,85,4,5,1
33,3007895,80,1,2,0,0,0,1,85,0,4,1
33,2941510,70,1,18,0,0,0,1,85,8,3,1
33,4777245,120,3,2,0,0,0,1,135,2,3,1
33,3073080,110,3,17,0,0,1,1,120,8,4,1
33,3807875,115,1,2,0,0,0,1,125,6,4,1
33,4811400,110,3,6,0,0,1,1,135,5,7,0
33,2437040,70,1,18,0,0,0,1,80,0,3,1
33,4878250,125,3,3,5,0,1,1,130,0,10,1
33,6415200,160,5,9,0,0,1,1,180,2,2,1
33,1729035,45,0,17,0,0,0,1,55,2,5,1
33,3841350,120,1,16,3,0,1,1,150,8,9,0
33,2829330,80,1,13,0,0,1,1,90,8,9,1
33,7764939,130,3,6,3,0,1,1,247,8,9,0
33,5249979,135,3,15,3,0,1,1,167,8,9,0
33,6916140,185,10,15,0,0,2,1,220,2,8,0
33,5249979,135,3,15,3,0,1,1,167,8,9,0
33,5190900,140,6,11,0,1,1,1,150,8,3,1
33,2681532,78,1,18,0,0,0,1,84,8,3,1
33,2584218,70,1,18,0,0,1,1,78,0,0,1
33,4371426,115,3,9,0,0,0,1,138,3,3,1
33,3564000,90,1,18,0,0,0,1,100,8,5,1
33,1903330,40,0,17,0,0,0,1,55,8,4,1
33,2952410,80,1,9,0,0,0,1,95,0,4,1
33,2893985,80,1,18,0,0,0,1,95,8,4,0
33,5489550,150,4,13,0,0,1,1,165,0,5,1
33,2827950,75,1,11,0,0,0,1,85,0,4,1
33,3073080,110,3,17,0,0,0,1,120,0,4,1
33,3979690,100,1,18,0,0,0,1,115,5,4,0
33,3073080,110,3,2,0,0,0,1,120,0,4,1
33,3350930,90,1,15,0,0,1,1,110,7,9,1
33,2941510,75,1,9,0,0,0,1,85,8,4,1
13,1508328,65,1,2,4,1,0,1,72,5,4,1
13,1675920,70,1,2,0,0,0,1,80,8,3,1
13,2290100,85,1,9,0,0,0,1,100,5,6,1
13,1946585,80,1,2,0,0,0,1,85,5,3,1
13,2513880,105,3,9,0,1,0,1,120,5,3,1
13,2094900,95,1,9,0,0,0,1,100,0,2,1
13,1885410,80,1,11,0,0,0,1,90,8,3,1
13,3023540,115,3,6,0,0,1,1,130,8,4,1
13,1587450,70,0,13,4,1,0,1,75,5,5,1
13,2803320,110,3,17,0,0,0,1,120,3,3,1
13,2345310,80,1,6,0,0,0,1,90,8,2,1
13,3272940,105,3,2,0,0,0,1,110,2,3,1
13,2232768,72,1,4,3,0,0,1,96,1,11,0
13,2216120,75,1,17,0,0,0,1,85,8,2,1
13,2232768,73,1,9,3,0,0,1,96,1,11,1
13,2276910,80,1,17,0,1,0,1,90,5,5,1
13,2867920,90,1,6,0,0,0,1,110,8,4,1
13,2084720,65,1,4,0,0,0,1,80,0,10,1
13,2782890,100,3,2,0,1,0,1,110,5,4,1
13,2677860,80,1,6,0,1,0,1,90,5,6,1
13,1738767,73,1,6,0,0,0,1,83,0,3,1
13,1990155,85,1,6,0,0,0,1,95,5,3,1
13,3648260,130,3,2,0,0,0,1,140,7,2,1
13,1885410,80,1,6,0,0,0,1,90,2,3,1
13,1466430,65,0,9,0,0,0,1,70,2,3,1
13,2409135,105,1,2,0,0,0,1,115,8,5,1
13,2677860,85,1,18,0,0,0,1,90,6,4,1
13,2150415,84,1,17,0,0,0,1,85,8,3,1
13,1885410,75,1,6,4,1,0,1,90,3,4,1
13,2102490,85,1,6,0,1,0,1,90,5,3,1
13,1466430,65,0,9,0,0,0,1,70,2,3,1
13,2175595,85,1,2,0,0,0,1,95,8,3,1
13,1985685,80,1,6,0,1,0,1,85,5,5,1
13,12120000,200,1,2,0,1,0,0,202,5,3,1
13,2912943,100,1,12,0,1,0,1,103,5,5,1
13,3128640,110,1,2,0,0,0,1,120,2,4,1
13,2723370,120,3,17,0,0,0,1,130,8,4,1
13,1954425,65,0,11,0,1,0,1,75,5,4,1
13,2471982,95,3,18,0,0,0,1,118,8,5,1
13,2618625,105,1,9,0,1,0,1,125,5,7,1
13,2723370,100,3,2,0,0,0,1,130,8,5,1
13,2975400,90,1,11,0,0,0,1,100,2,3,1
13,3036930,120,3,12,0,1,0,1,130,5,4,1
13,4219556,70,1,2,3,0,1,1,82,0,4,1
13,2403405,85,1,18,0,0,0,1,95,8,4,1
13,3854000,90,1,14,0,0,1,1,100,7,10,0
13,3952200,110,3,11,0,0,0,1,120,0,3,1
13,2803320,115,3,6,0,1,0,1,120,5,4,1
13,2633615,105,3,9,0,0,0,1,115,8,3,1
13,2219295,90,1,0,0,0,0,1,95,8,3,1
13,2953766,103,3,14,0,0,1,1,127,1,11,0
13,2744015,100,3,11,5,0,1,1,115,0,3,1
13,3162375,115,3,9,0,0,0,1,125,8,3,1
13,2093220,80,1,6,0,0,0,1,90,0,3,1
13,3272940,95,1,9,0,1,0,1,110,5,3,1
13,1990155,85,1,1,0,0,0,1,95,3,3,1
13,4046700,73,1,4,3,0,0,1,105,8,11,0
13,2093220,85,1,9,0,0,0,1,90,0,3,1
13,3153735,120,3,2,0,0,1,1,135,8,3,1
13,2975400,85,1,9,0,1,0,1,100,5,3,1
13,2560880,75,1,4,3,0,0,1,85,8,10,0
13,3615360,110,3,9,0,0,0,1,120,2,2,1
13,3570480,110,3,6,0,0,0,1,120,8,3,1
13,3036930,120,3,18,0,1,0,1,130,5,4,1
13,1675920,70,1,17,0,0,0,1,80,2,3,1
13,1885410,80,1,21,0,0,0,1,90,8,3,1
13,1466430,60,1,6,0,0,0,1,70,0,3,1
13,2605900,90,1,17,0,0,0,1,100,8,3,1
13,1571175,65,0,18,0,0,0,1,75,0,2,1
13,1603070,60,0,18,0,0,0,1,70,7,9,1
13,3544024,126,3,2,4,1,0,1,136,5,3,1
13,1717575,65,1,18,0,1,0,1,75,5,4,1
13,2605900,90,1,17,0,0,0,1,100,8,3,1
13,2304390,100,1,2,4,1,0,1,110,5,3,1
13,2605900,95,1,9,0,0,0,1,100,8,3,1
13,2345310,80,1,18,0,0,0,1,90,8,3,1
13,2304390,100,3,2,0,1,0,1,110,5,3,1
13,2175595,85,1,11,0,0,0,1,95,2,3,1
13,1990155,85,1,2,0,1,0,1,95,5,3,1
13,3128825,85,1,18,0,0,0,1,95,2,4,1
13,2674670,110,3,6,0,0,0,1,115,2,5,1
13,2674670,110,1,11,0,1,0,1,115,5,6,1
13,1780665,82,1,11,0,0,0,1,85,2,5,1
13,2513880,115,3,17,0,1,0,1,120,5,4,1
13,1922724,75,1,12,0,1,0,1,76,5,4,1
13,1954425,70,1,6,0,0,0,1,75,8,3,1
13,1887200,70,1,18,4,1,0,1,80,5,2,1
13,2618625,105,1,2,0,1,0,1,125,5,7,1
13,1990155,85,3,18,0,0,1,1,95,2,3,1
13,2803320,110,1,12,0,0,1,1,120,0,4,1
15,3376890,85,1,11,0,0,0,1,90,8,7,1
15,3745440,125,3,13,0,0,0,1,135,0,7,1
15,3681870,55,0,2,3,1,0,1,62,8,3,0
15,46188590,258,5,2,0,1,3,5,290,5,2,0
15,3602600,90,1,9,0,0,0,1,100,5,4,0
15,3237125,85,1,6,0,0,1,1,95,8,3,1
15,3457220,115,1,12,0,0,1,1,130,8,5,1
15,3735630,80,1,2,0,0,0,1,90,8,4,1
15,5983650,200,5,11,0,0,1,1,225,3,3,1
15,5764160,120,4,11,0,0,1,1,160,0,3,1
15,4863510,110,3,17,0,0,0,1,135,0,3,1
15,1822050,65,1,6,0,0,0,1,75,7,2,1
15,6321760,145,4,12,0,1,1,1,160,8,4,1
15,2531360,75,1,2,0,0,0,1,80,3,4,1
15,2064990,75,1,6,0,1,0,1,85,5,4,1
15,6888660,78,1,17,0,0,1,1,116,0,2,0
15,5097620,160,5,12,0,0,1,1,170,4,4,1
15,3058310,95,3,0,0,0,1,1,115,7,4,1
15,2398880,75,1,6,0,0,0,1,80,4,4,1
15,2872152,96,3,2,0,0,0,1,108,5,3,1
15,5522805,85,1,0,5,0,0,1,93,7,4,1
15,4097565,59,0,0,0,0,0,1,69,4,2,1
15,5733756,34,0,2,2,1,0,3,36,8,0,1
15,4716480,150,5,21,0,0,1,1,170,1,2,1
15,4683380,95,3,18,4,0,0,1,130,3,4,1
15,3170288,73,1,13,0,0,0,1,88,0,8,1
15,3602600,80,1,18,0,0,0,1,100,0,8,1
15,3555990,70,1,18,0,0,0,1,90,0,5,1
15,6247650,140,3,9,0,0,1,1,150,2,4,1
15,2398880,75,1,18,0,0,0,1,80,6,4,1
15,2393460,80,1,18,0,0,0,1,90,5,3,1
15,3590190,125,3,6,0,0,0,1,135,5,3,1
15,2659400,90,1,2,0,0,0,1,100,5,3,1
15,2712588,90,1,12,0,0,0,1,102,5,4,1
15,5729095,125,4,14,0,0,2,1,145,7,6,1
15,6532350,73,1,2,3,1,1,1,110,1,4,1
15,2260490,75,1,9,0,0,0,1,85,8,3,1
15,2925340,100,3,2,0,0,0,1,110,5,3,1
15,2526430,85,1,18,0,0,0,1,95,5,3,1
15,1994550,65,0,18,0,0,0,1,75,4,3,1
15,2127520,65,0,18,0,0,0,1,80,1,4,1
15,5397480,170,3,11,0,0,1,1,180,1,3,1
15,2446648,78,1,0,0,0,0,1,92,5,3,1
15,3242340,70,1,0,0,0,0,1,90,0,6,1
15,3242340,70,1,18,0,0,0,1,90,0,6,1
15,3943165,90,1,2,0,0,0,1,95,3,2,1
15,1942080,65,1,0,0,0,0,1,70,8,4,1
15,3005990,90,1,2,0,0,0,1,95,5,4,1
15,1803360,55,0,0,0,0,0,1,65,7,4,1
15,2218964,69,1,0,0,0,0,1,74,8,3,1
15,4036010,100,3,6,0,0,0,1,110,8,4,1
15,6829275,76,1,17,0,1,1,1,115,0,1,1
15,13064700,176,3,21,0,1,1,1,220,0,1,1
15,12530235,147,3,21,0,1,2,1,211,0,1,1
15,12173925,176,3,21,0,1,2,1,205,0,1,1
15,13421010,147,5,17,0,1,1,1,226,0,1,1
15,12530235,147,3,21,0,1,1,1,211,0,1,1
15,9026520,116,1,21,0,1,1,1,152,0,1,1
15,3602600,90,1,11,0,0,0,1,100,5,3,0
15,11853300,240,8,21,0,0,3,1,300,2,4,1
15,2774400,70,1,11,0,0,0,1,100,4,6,0
15,3314392,80,1,13,0,1,0,1,92,0,6,1
15,3471735,105,3,6,0,0,0,1,115,2,4,1
15,3555990,85,1,9,3,0,0,1,90,0,9,1
15,3085000,90,1,0,0,0,0,1,100,8,4,1
15,4797760,135,3,6,0,0,1,1,160,2,4,1
15,14594800,199,0,2,0,1,6,0,200,5,3,1
15,3962860,95,1,11,0,0,0,1,110,5,3,0
15,3467310,90,1,9,0,0,0,1,110,5,4,1
15,3939705,90,1,9,0,0,0,1,105,8,4,1
15,2913120,90,1,0,0,0,0,1,105,8,4,1
15,3782730,90,1,11,0,0,0,1,105,3,3,1
15,3422470,85,1,11,3,0,0,1,95,0,8,1
15,3962860,90,1,18,0,0,0,1,110,5,4,0
15,9587820,93,1,2,3,0,1,1,132,1,8,0
15,13800650,130,3,15,3,0,1,1,190,7,11,0
15,3714034,72,1,16,3,0,0,1,94,7,9,0
15,3189285,69,1,11,0,0,0,1,85,0,9,1
15,3748590,80,1,9,0,0,0,1,90,1,9,0
15,3555990,74,1,11,3,0,0,1,90,8,9,0
15,2568215,60,0,2,0,1,0,1,65,8,4,1
